intent_id,strategy_decision_id,signal_close_utc,decision_time_utc,execution_time_utc,split,strategy_reason,target_weight,pre_trade_equity_cad,requested_delta_cad,rebalance_band_cad,outcome,trade_id,remaining_btc_after_attempt
intent_c19ee986436fba962c748f40,7e9b6b50134e6cb79e85a492705f5365851405b9bd7c94a1a7dcfb2b972dae8c,2019-09-28T00:00:00Z,2019-09-28T00:15:00Z,2019-09-28T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_6b691c03c134ca5b6fb764cd,4f7c832546ec655d8573b82772a6eaa09dbd91a8ec4a7e2dfbe3e17887f36afc,2019-09-29T00:00:00Z,2019-09-29T00:15:00Z,2019-09-29T00:17:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_f5eddd277075a7c73b10abfc,6e794ccad2086f32e8457f2d41e5e20936f45233034118d993a8a34b93a4d6f8,2019-09-30T00:00:00Z,2019-09-30T00:15:00Z,2019-09-30T00:20:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_631c74c4e4c2613d87828694,9f607c8173c937f557dcd7a16cecc9749d35483f07ad1c29a7b41ae4722b60fa,2019-10-01T00:00:00Z,2019-10-01T00:15:00Z,2019-10-01T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_f2e542c6d0e8891ad79d3110,707f409f30d7b5cd3c0a3ae65851551deeb84d5affe53e7352c21574152d4b95,2019-10-02T00:00:00Z,2019-10-02T00:15:00Z,2019-10-02T00:16:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_87c9cfe460a620fc352cca7b,79a384f6ca518bdf060a02e99160aaad0a6cecbadf8633252482651b3d6383b6,2019-10-03T00:00:00Z,2019-10-03T00:15:00Z,2019-10-03T00:19:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_f414b4473bd8a4ffe6aedc3e,b5c7bf09f0f53f07f524710044b3e0178b06c75d6f126a8ac0de45e9d51c2d5d,2019-10-04T00:00:00Z,2019-10-04T00:15:00Z,2019-10-04T00:19:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_d878c990954498a17ff31423,488fb2562a8dc0eb249223cda2e2743995367c5accc140c5d6e13effca1d831b,2019-10-05T00:00:00Z,2019-10-05T00:15:00Z,2019-10-05T00:20:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_232ec9428aad66e7e82281f1,f0fa485bd3aa4ac5e9e915daef8d7680c824c0d7c269dec6672774e85dfa6f04,2019-10-06T00:00:00Z,2019-10-06T00:15:00Z,2019-10-06T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_5e0812859e9ec21817636d6b,8126297f02eab9d1f775f4bfbe955e4857d380cc7e39cc570a1d47dd2b36386a,2019-10-07T00:00:00Z,2019-10-07T00:15:00Z,2019-10-07T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_a852fb23480946a370bc315e,89b8834e661e91f6c7f4584f1afea04bf4d014e94ae690b28e061cd7e01bd165,2019-10-08T00:00:00Z,2019-10-08T00:15:00Z,2019-10-08T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_1ac8df43db90b361ca93dfaf,5a7fb122c029fc8c8b80bf889673dc2c09ffee7bf85015d001894ab8ff20b39d,2019-10-09T00:00:00Z,2019-10-09T00:15:00Z,2019-10-09T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_4d71c497a70d32f7ce58d6f3,2c8ca86d3b2368271626e6f171c71cd40f9b241c79b21e228d78a66571325b11,2019-10-10T00:00:00Z,2019-10-10T00:15:00Z,2019-10-10T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_35290eb276f3312e076f5e1d,68e13563d1199058ba752a5599218cdd8e531bee0520806f9d6f7a5e91422a04,2019-10-11T00:00:00Z,2019-10-11T00:15:00Z,2019-10-11T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_e839b029c392d67b2261e65e,8fc4c75ae4969078394ba31bd82d9b6c098abf71dd94395519f277911ab5f16f,2019-10-12T00:00:00Z,2019-10-12T00:15:00Z,2019-10-12T00:16:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_d3c1b36a40269c6b8ba3b27c,7df67e1a7c2b161f21cd55fd58a35ea40d4c90479ae933a48938a1e6bb7df825,2019-10-13T00:00:00Z,2019-10-13T00:15:00Z,2019-10-13T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_486f81afee5b7406a536728d,86def2fdb594d8ef2d0f3a0a590ec26e63b7c4076cb857799611abf761fa1c9f,2019-10-14T00:00:00Z,2019-10-14T00:15:00Z,2019-10-14T00:18:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_b128308b8a255b3c3ffd93d7,3f30e4552c643384d220596222f9057dc4c55bd76a29f32b59b4e2550812df18,2019-10-15T00:00:00Z,2019-10-15T00:15:00Z,2019-10-15T00:19:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_e45d2ccff9805489e7f0865d,258d115c3221ad204129186cc95e83ba20422329f83c42a9add3e8b2e5ad21de,2019-10-16T00:00:00Z,2019-10-16T00:15:00Z,2019-10-16T00:17:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_687dfcb7bbcc9fbffcfce484,f206007c8ecf2913bc183abfc215e53c1b5f94990f357231f2c4f37f80f050fb,2019-10-17T00:00:00Z,2019-10-17T00:15:00Z,2019-10-17T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_ffc425b2697c2b5db517b1b5,786454bbb09e5bcf73947368ebcfa1576add5b44a520af228c82f3693919b8c7,2019-10-18T00:00:00Z,2019-10-18T00:15:00Z,2019-10-18T00:18:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_dc559652cbea2ef19e85cac5,2688f56fc7af03bf3979b4aa810f44737022f808c13f9937670ab6d88cb4b783,2019-10-19T00:00:00Z,2019-10-19T00:15:00Z,2019-10-19T00:18:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_1089d09f9db0e56e3a50c241,1a81f671e38a23a6a837becc533928063f6b548105540d994137d82caf81cf56,2019-10-20T00:00:00Z,2019-10-20T00:15:00Z,2019-10-20T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_033103414179c5e5cb77142f,44c2ccb2ca29a32ce6f5e0f7991f356a66edd957427f3a02301be18468c36f75,2019-10-21T00:00:00Z,2019-10-21T00:15:00Z,2019-10-21T00:18:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_a8e9303fbac09c7228ed3973,68f48980837c8ec21a2ae83d1338d372539747766077a5287a31ab08b3c6934a,2019-10-22T00:00:00Z,2019-10-22T00:15:00Z,2019-10-22T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_f518547dc738c5345e6bff37,c2d9116ec291b1838a62362197c8ba7ca77eed034c3273aace693cb10b18611f,2019-10-23T00:00:00Z,2019-10-23T00:15:00Z,2019-10-23T00:17:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_cc394f3ce499743a02af45f7,1e633192f4b2302088b34f0ed6c34e4711ead55160f8d066c7127b525e6d4262,2019-10-24T00:00:00Z,2019-10-24T00:15:00Z,2019-10-24T00:16:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_8b6cd123f8c5c0ffb1e6eba4,99874a82235a7f36fb095a2b5a43a2eba9788af12b4c97ae23fa18d52b38d544,2019-10-25T00:00:00Z,2019-10-25T00:15:00Z,2019-10-25T00:15:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,no_fill_reference_unavailable,,
intent_23820ee8cfac75460dde3d80,daa1b0bcdaef1df22f79fee253ccc5c96ed32f044e96ea96b66ec650caf81a36,2019-10-26T00:00:00Z,2019-10-26T00:15:00Z,2019-10-26T00:17:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_d2a09acf568525344feb36ef,67f762507b56725381d283166a1af80e425a54c8ad57a369d74e9a93b61127b8,2019-10-27T00:00:00Z,2019-10-27T00:15:00Z,2019-10-27T00:16:00Z,development,non_positive_momentum,0,1403.961430011296,0,70.1980715005648,within_band,,
intent_121c73a48844ea39787c13d5,154ae4873fa7468c7277dce759e6bc5e9c07be78fbf9bbfda86749e50f541940,2019-10-28T00:00:00Z,2019-10-28T00:15:00Z,2019-10-28T00:20:00Z,development,long_signal,0.3313966683542034224536240196,1403.961430011296,465.2681404035466402646131691,70.1980715005648,buy,trade_3946769b0b3c3fef0bf9b65e,
intent_5f6f0951448bc4ad121ad5cc,fb3f20403c3788f61e8e6cc2497358f7518718ed88f047bec81020485c6f0650,2019-10-29T00:00:00Z,2019-10-29T00:15:00Z,2019-10-29T00:15:00Z,development,non_positive_momentum,0.00515167298747422842350667301,1403.552561255456,0,70.1776280627728,no_fill_reference_unavailable,,
intent_7a9bfc30ed76e2a049bd9669,07d1f26c14ef497f712239b43c258d053738180e296531359ef92d27b2e26c94,2019-10-30T00:00:00Z,2019-10-30T00:15:00Z,2019-10-30T00:16:00Z,development,non_positive_momentum,0,1403.727743674016,-7.40582623488,70.1863871837008,sell,trade_dd67ff64cef1fd14b766304f,
intent_458fcb32bfcc753a298268be,08407e1ba552dff2462de6360e7af58d5bc5ffae8d9dd6af4015ef02d28deb05,2019-10-31T00:00:00Z,2019-10-31T00:15:00Z,2019-10-31T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_70aa27342c18a6d2973cbbef,79fdb64cfd16696dcd76b3a8ee3bb40768f0760c5c345b6ecc0ee353d44c35b3,2019-11-01T00:00:00Z,2019-11-01T00:15:00Z,2019-11-01T00:19:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_478b86ec2ab0f8fa1187e97d,4101e95cbba79cface78bc91811c242f93594ec1ff75d8be33b3476dc06c40dd,2019-11-02T00:00:00Z,2019-11-02T00:15:00Z,2019-11-02T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_55caab88d4e3db53580cc593,138f955075ffe80aa365a6460ee0e1b2622198c51d5c2e24261e237b342ca2fb,2019-11-03T00:00:00Z,2019-11-03T00:15:00Z,2019-11-03T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_4da02974cbcac07a91b9b7f9,cb48b0c6ff6ad0433e1ed883c7756f03ce3642805cdf8145491929a5968f869d,2019-11-04T00:00:00Z,2019-11-04T00:15:00Z,2019-11-04T00:16:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_2d94115af66a4fc6e6e658e6,1c129fc5696a55fd254dd706a00039b6759b43f7c0f16d364597ec88eb954a78,2019-11-05T00:00:00Z,2019-11-05T00:15:00Z,2019-11-05T00:19:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_571f893e57cc8ffd2b2b40ce,b9db5155a3c318d353a1a3eca45b59e16ab02d286bb90d2bf9a76ed5c749cc30,2019-11-06T00:00:00Z,2019-11-06T00:15:00Z,2019-11-06T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_0b78b67fe71d26fd3d22bca0,9bc6e9a5eae33083b184e5be624075906c5f3cbef383b568bb8e4afa1d8b3d2d,2019-11-07T00:00:00Z,2019-11-07T00:15:00Z,2019-11-07T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_25b6da5f6264a963a4cca5b0,06e53a2fd9d560da57a370dda1e2033bf82df6e574f755501dd518bc643ba392,2019-11-08T00:00:00Z,2019-11-08T00:15:00Z,2019-11-08T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_006d4a92c66b6109b12c76f4,402e22092b3b954c72bc5dd67dda42a94673b6ead1122b57530d0f8b52a442d1,2019-11-09T00:00:00Z,2019-11-09T00:15:00Z,2019-11-09T00:16:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_d33b3daec6e4b27eaef39c42,3078a7833b0f9f557e1ff1ff5e3c811f1d14c5fefe3a43f2108ef3b4d7cf8739,2019-11-10T00:00:00Z,2019-11-10T00:15:00Z,2019-11-10T00:20:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_4982f08d42d406c6b14fcfc3,7cca9710a83423ec441b5cd1243d06dc9b72557f9b1cc38ceb914567eb0e57f0,2019-11-11T00:00:00Z,2019-11-11T00:15:00Z,2019-11-11T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_d47535ae258992418bfc6b3f,4dd802daf18bdb686e55fd093f9b539de38eee2a783073c96b6252395c3ab9b9,2019-11-12T00:00:00Z,2019-11-12T00:15:00Z,2019-11-12T00:16:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_6e5481705e3a24d392208335,60c71ad12f26324c715065dd2a4ca0c80fbfccb0e3a225c42335c75c57b0473b,2019-11-13T00:00:00Z,2019-11-13T00:15:00Z,2019-11-13T00:19:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_f495e3534565fb6d6359c943,be37e74c1e57ce49745fd56d087615023629757e9f8ed8e8b46394f4830fe646,2019-11-14T00:00:00Z,2019-11-14T00:15:00Z,2019-11-14T00:19:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_0c7bbd42d85247d91833b382,ababc21dff1e2e0dac0b901169efde5274aebecdc0f27e8c913262639255e6de,2019-11-15T00:00:00Z,2019-11-15T00:15:00Z,2019-11-15T00:16:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_742f86ab12f7098280262bba,e65660f13044b4a87329f82cfe73f22fc270b8717a14c6e9e543106bd763856a,2019-11-16T00:00:00Z,2019-11-16T00:15:00Z,2019-11-16T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_fc008969d9633ad42a721c34,504ccd078b6c374f0f44310cc2b1561746abd9f7cde78477349ba6fd027a6b06,2019-11-17T00:00:00Z,2019-11-17T00:15:00Z,2019-11-17T00:18:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_9e09efd9e1147012ad79f110,22f08ccc58ce5f68a556a17aec41de667333508dd7e77c33653224838b81bac3,2019-11-18T00:00:00Z,2019-11-18T00:15:00Z,2019-11-18T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_775ba27140ca3ab9dd7ea1d5,634351a304e565da30e902c1929d77061613a6dcadb6d3c2175a5dffe7ed4788,2019-11-19T00:00:00Z,2019-11-19T00:15:00Z,2019-11-19T00:18:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_3a68589acae0309a81cad381,f1f19989ab110d25e765460c8a440a5d44d0565ed5be65c696353dd923bc1492,2019-11-20T00:00:00Z,2019-11-20T00:15:00Z,2019-11-20T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_ba9cf7f8513025ca0b818111,967e32d25a272b101b5bfd272a86ed00ba179af7d80d71a1e5813daac405d9f8,2019-11-21T00:00:00Z,2019-11-21T00:15:00Z,2019-11-21T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_7f3a2b637e74249013224466,7ce0f54b6fc336775ca51f09cec30680894dc34e9da2300fcb0881ee0822f01a,2019-11-22T00:00:00Z,2019-11-22T00:15:00Z,2019-11-22T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_6cf5cd9580dd26b1c7223142,59548a918fac8673c8abcbac99e291419c5d9c99e1a53fd467dda0980785da8b,2019-11-23T00:00:00Z,2019-11-23T00:15:00Z,2019-11-23T00:16:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_845166c0913e93a9b05a149c,de32e86e31d9b3b2538b681209843ef404787e39cd9dfd74ef01facf7064b325,2019-11-24T00:00:00Z,2019-11-24T00:15:00Z,2019-11-24T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_1a056c7b2d5c82b034d64cab,e9084c4ab90f65fc54b87509a3ddfb568188d43385e2c2e35d61361ea8b7c769,2019-11-25T00:00:00Z,2019-11-25T00:15:00Z,2019-11-25T00:20:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_db3d8c3cb026c172ad09819f,90aa0e717c3311d6b79f0d6c399e3ceba9eed4747188b9aa40f69ff9e40e6675,2019-11-26T00:00:00Z,2019-11-26T00:15:00Z,2019-11-26T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_42ef621659e37d9a0fe865d4,77e7df785f69d305fa503e64fe0b94939aac37d1015e934fd9eba48c6a62d6a1,2019-11-27T00:00:00Z,2019-11-27T00:15:00Z,2019-11-27T00:19:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_88a2f1a17cadc1fe3955a49f,9077a4025e14266a9f4965e231f6276faec17e804801916fdf79f6efe4b37b76,2019-11-28T00:00:00Z,2019-11-28T00:15:00Z,2019-11-28T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_e34e3e28d105f166d64da2b6,e8a18889bcffef02aeec3c4dd3b812dfbc5832b24924e043bb80e1d5ef253beb,2019-11-29T00:00:00Z,2019-11-29T00:15:00Z,2019-11-29T00:20:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_6cf8d988c70d1ffd7a2d584c,a1826a81d82a2812659d357c518d88fb9ce5dc0b11382cd6f9df2663a6ca90a4,2019-11-30T00:00:00Z,2019-11-30T00:15:00Z,2019-11-30T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_e1cedb2a8b4caf897c24b5aa,ee1e6e4547504353ffba1189c08b116bc1643a52eb86a798ddf563167ca768da,2019-12-01T00:00:00Z,2019-12-01T00:15:00Z,2019-12-01T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_183f8e9a7e69b1f5488ec35e,4a3a7fcfe760c28e38b955e204f4a146fd2ac627069bf5d73c6b77757c5926e1,2019-12-02T00:00:00Z,2019-12-02T00:15:00Z,2019-12-02T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_f0b952b77995148e0e12dc30,db5c4a5990dfe0fbe0f684c76f6e77ba21a16f7b6e6bc355f622c90608c1f10e,2019-12-03T00:00:00Z,2019-12-03T00:15:00Z,2019-12-03T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_54713db25fcf4ba3ac408353,0b582f74f1356f7db51b501dca791f2841ced5c6761459a78ae95ea4fa913279,2019-12-04T00:00:00Z,2019-12-04T00:15:00Z,2019-12-04T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_61eb8372aa439ab1f6f8b525,827853784b0bffc6d01d091065cf4804bafde647a48a9b25fd40304fbfeb7ef2,2019-12-05T00:00:00Z,2019-12-05T00:15:00Z,2019-12-05T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_a2f4f8a0042d432faf807860,80855f305a3a59d370bd357ec7346d5cbbd57a5bca1b7388f28be6a8a598b162,2019-12-06T00:00:00Z,2019-12-06T00:15:00Z,2019-12-06T00:20:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_4860707cbd87cd2ed17ed6e3,f022f0da0cf86585c11dd2a53531cb80ff6afc4e1a953f0514cdf02e990afb6c,2019-12-07T00:00:00Z,2019-12-07T00:15:00Z,2019-12-07T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_3020a72f1486d64e9c4de42c,f34b1f3d48fd41a2013e0f31f8c26158f48647a6ab58eb608c0eb69bb9765bcf,2019-12-08T00:00:00Z,2019-12-08T00:15:00Z,2019-12-08T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_b182a5662b3e913f03cd308e,5ccc405debd6af2420db0511c40348c8ede743ca0b29f1624918e01e5627d3da,2019-12-09T00:00:00Z,2019-12-09T00:15:00Z,2019-12-09T00:19:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_589c330a694268c06a3a1914,e1a86a1b1821d065d161d3330c9e810d236faf371dd140d07c62dd7842e9c022,2019-12-10T00:00:00Z,2019-12-10T00:15:00Z,2019-12-10T00:20:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_37997559b56d3484ddfed18e,9096a5a9de1ff07684ded8871e672ff706623618421303c75726853eddbc3c1d,2019-12-11T00:00:00Z,2019-12-11T00:15:00Z,2019-12-11T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_65e67b14dcf3f679619293ac,70359f3e9a8ba0bd8e75ee8b63f82f5e423e5602a4d08092ddd9eb9f348458c4,2019-12-12T00:00:00Z,2019-12-12T00:15:00Z,2019-12-12T00:20:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_e1637ae49dca517748afd1ba,c82be1d7f8cd5c6a86cd2c410aa113a4d02fe07ff216a246b178504dba76bf4f,2019-12-13T00:00:00Z,2019-12-13T00:15:00Z,2019-12-13T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
intent_3d5560bc76cf5f844358d030,a42b3282794c09017541916cf093446bffd3d76b8764139eecdbe189b40ae845,2019-12-14T00:00:00Z,2019-12-14T00:15:00Z,2019-12-14T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_93fd67db2b0c48cee71b6c79,8a7bbd5807572f04977c7b855ac2cb355ac834850a41e441c4561bf87f0b2a53,2019-12-15T00:00:00Z,2019-12-15T00:15:00Z,2019-12-15T00:17:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,within_band,,
intent_75401d218d22a5dc49f45c6e,a47daa3fc993ed8d0988e25bda96624986bcef229f95d8d8db6c871e4117cfa6,2019-12-16T00:00:00Z,2019-12-16T00:15:00Z,2019-12-16T00:15:00Z,development,non_positive_momentum,0,1403.727743674016,0,70.1863871837008,no_fill_reference_unavailable,,
